Date,BasketVol,Multiplier,Executed,Reason
2025-03-14,0.30587626850645355,1.0,False,
2025-03-21,0.30185392583637455,1.0,False,
2025-03-28,0.3179049708499162,1.0,False,
2025-04-04,0.38849480488855576,1.0,True,MONTHLY_WEIGHT_RESET
2025-04-11,0.5009047359125278,1.0,False,
2025-04-17,0.5015385173382464,1.0,False,
2025-04-25,0.5196007608599998,1.0,False,
2025-05-02,0.5244356040328424,1.0,True,MONTHLY_WEIGHT_RESET
2025-05-09,0.5246147217098467,1.0,False,
2025-05-16,0.6191906904348407,1.0,True,MEMBERSHIP_CHANGE
2025-05-23,0.6047261651337351,1.0,False,
2025-05-30,0.5967863271357102,1.0,False,
2025-06-06,0.48849960579204754,1.0,True,MEMBERSHIP_CHANGE
2025-06-13,0.4762512992586561,1.0,False,
2025-06-20,0.4770964649807047,1.0,False,
2025-06-27,0.4635632913208132,1.0,False,
2025-07-03,0.425073839531635,1.0,True,MONTHLY_WEIGHT_RESET
2025-07-11,0.27501505818690153,1.0,False,
2025-07-18,0.23667439777771557,1.0,False,
2025-07-25,0.21806257855513891,1.0,False,
2025-08-01,0.19456693523441615,1.0,True,MONTHLY_WEIGHT_RESET
2025-08-08,0.17650348098470897,1.0,False,
2025-08-15,0.18288940029147843,1.0,False,
2025-08-22,0.18935232558623497,1.0,False,
2025-08-29,0.19270017717256077,1.0,False,
2025-09-05,0.19369996479879492,1.0,True,MONTHLY_WEIGHT_RESET
2025-09-12,0.194728340476166,1.0,False,
2025-09-19,0.192278637064024,1.0,False,
2025-09-26,0.18446115532472968,1.0,False,
2025-10-03,0.16881798767093087,1.0,True,MEMBERSHIP_CHANGE
2025-10-10,0.18679207046589438,1.0,False,
2025-10-17,0.19016835209664903,1.0,False,
2025-10-24,0.19050895577659593,1.0,False,
2025-10-31,0.19441432251879873,1.0,False,
2025-11-07,0.20342495448022724,1.0,True,MONTHLY_WEIGHT_RESET
2025-11-14,0.2184831870790491,1.0,False,
2025-11-21,0.2292687758797449,1.0,False,
2025-11-28,0.2367737563368222,1.0,False,
2025-12-05,0.23658470434774106,1.0,True,MONTHLY_WEIGHT_RESET
2025-12-12,0.2389772020162809,1.0,False,
2025-12-19,0.2493059466090442,1.0,False,
2025-12-26,0.24416279863005494,1.0,True,MEMBERSHIP_CHANGE
2026-01-02,0.24391487507075554,1.0,True,MONTHLY_WEIGHT_RESET
2026-01-09,0.23445442961308227,1.0,False,
2026-01-16,0.23681968285271365,1.0,False,
2026-01-23,0.23848216174167244,1.0,False,
2026-01-30,0.21782740253744617,1.0,True,MEMBERSHIP_CHANGE
2026-02-06,0.19718797666062282,1.0,True,MEMBERSHIP_CHANGE
2026-02-13,0.20204151684263758,1.0,False,
2026-02-20,0.19673899110053206,1.0,False,
2026-02-27,0.1824749704053335,1.0,True,MEMBERSHIP_CHANGE
2026-03-06,0.18310797011768842,1.0,True,MONTHLY_WEIGHT_RESET
2026-03-13,0.1894920901867374,1.0,False,
2026-03-20,0.18258034070643542,1.0,False,
2026-03-27,0.20880113038012738,1.0,True,MEMBERSHIP_CHANGE
2026-04-02,0.23682556036433916,1.0,True,MONTHLY_WEIGHT_RESET
2026-04-10,0.25177461289499453,1.0,True,MEMBERSHIP_CHANGE
2026-04-17,0.24959814132522487,1.0,False,
2026-04-24,0.2550792876645705,1.0,False,
2026-05-01,0.24987670179649574,1.0,True,MONTHLY_WEIGHT_RESET
2026-05-08,0.2515698380819488,1.0,False,
2026-05-15,0.2412783441188718,1.0,False,
2026-05-22,0.23719311029697213,1.0,False,
2026-05-29,0.23115918237492533,1.0,False,
2026-06-05,0.22459903733761047,1.0,True,MEMBERSHIP_CHANGE
2026-06-12,0.22544943541095797,1.0,False,
2026-06-18,0.22656238545636942,1.0,False,
2026-06-26,0.23572781499345308,1.0,True,MEMBERSHIP_CHANGE
2026-07-02,0.24551996552169247,1.0,True,MONTHLY_WEIGHT_RESET
2026-07-10,0.24281744544736356,1.0,False,
2026-07-17,0.24614544085518067,1.0,False,
2026-07-24,0.24229471882929596,1.0,False,
2026-07-31,0.2543939398747852,1.0,True,MEMBERSHIP_CHANGE
2026-08-07,0.2589678357031342,1.0,True,MONTHLY_WEIGHT_RESET
